pose_index,qx,qy,qz,qw,tx,ty,tz
347,0.471369,-0.113475,-0.184525,0.854918,-18.4663,-38.7371,-24.2238
348,0.481706,-0.0761684,-0.127573,0.863645,-13.2939,-40.9191,-24.1874
349,0.478489,-0.0448255,-0.0772811,0.873537,-7.82772,-42.3021,-24.1807
350,0.486783,-0.0101271,-0.0270437,0.873046,-2.27123,-43.0593,-24.1306
351,0.482432,0.0241527,0.0212437,0.875343,3.38065,-43.0152,-24.0941
352,0.486946,0.0579828,0.0778107,0.868025,8.95434,-42.4417,-24.1773
353,0.485068,0.0802115,0.143022,0.858964,14.3089,-40.9945,-24.3546
354,0.476478,0.120063,0.188671,0.850268,19.4828,-38.8965,-24.4152
355,0.47476,0.145277,0.247213,0.832096,24.3819,-36.1233,-24.5027
356,0.462071,0.184422,0.286062,0.818931,29.0144,-32.813,-24.6473
357,0.45515,0.212121,0.348885,0.791279,32.9962,-29.0473,-24.8662
358,0.442933,0.239159,0.397294,0.767314,36.4382,-24.6975,-25.1646
359,0.422253,0.28067,0.429666,0.747204,39.3638,-20.0492,-25.3979
360,0.403547,0.310746,0.475454,0.717307,41.8297,-14.9439,-25.8816
361,0.380924,0.352281,0.494534,0.697303,43.5987,-9.69674,-26.2621
362,0.366987,0.377079,0.540708,0.656329,44.6576,-4.41038,-26.8506
363,0.350631,0.397802,0.582655,0.615893,45.0802,1.05209,-27.304
364,0.333939,0.422606,0.627514,0.562241,44.8163,6.71023,-27.8368
365,0.307269,0.446154,0.652173,0.530285,43.7194,12.0959,-28.3147
366,0.289939,0.459578,0.686681,0.4829,42.1044,17.3001,-28.7648
367,0.255167,0.488915,0.704209,0.447147,39.7266,22.4339,-29.0646
368,0.234985,0.500851,0.73846,0.385496,36.9211,27.1175,-29.4526
369,0.207638,0.511906,0.761927,0.338091,33.3422,31.443,-29.7674
370,0.177004,0.523033,0.784029,0.283558,29.3596,35.3853,-29.9694
371,0.144124,0.532193,0.800971,0.233331,24.7964,38.6389,-30.0849
372,0.107372,0.544568,0.80959,0.191001,19.9261,41.3017,-30.1553
373,0.0909583,0.545351,0.822879,0.131106,14.7196,43.4029,-30.1805
374,0.0514612,0.550957,0.829569,0.0749246,9.39686,44.748,-30.066
375,0.015378,0.551418,0.832839,0.045617,3.99405,45.3804,-29.8944
376,-0.0283604,0.547983,0.835996,0.00457645,-1.64065,45.4786,-29.8084
377,-0.0448425,0.550407,0.830424,-0.073741,-7.25567,44.8464,-29.8174
378,-0.0640782,0.543327,0.826319,-0.13374,-12.617,43.5708,-29.6953
379,-0.109028,0.533035,0.821034,-0.172887,-17.6937,41.6441,-29.4029
380,-0.126382,0.521989,0.809405,-0.237524,-22.5811,39.0994,-29.3237
381,-0.164699,0.511291,0.795899,-0.279286,-27.1443,35.8125,-29.2032
382,-0.189196,0.503092,0.776081,-0.329851,-31.4898,32.1886,-29.1351
383,-0.22853,0.482062,0.758609,-0.374035,-35.2545,27.7944,-28.8794
384,-0.251794,0.469002,0.731406,-0.42624,-38.5998,23.1057,-28.6368
385,-0.281292,0.448495,0.70714,-0.4687,-41.0441,18.0601,-28.5456
386,0.31486,-0.422418,-0.682728,0.506269,-42.9236,12.7109,-28.2496
387,0.330535,-0.406931,-0.647864,0.552654,-44.1176,7.10956,-28.1834
388,0.352972,-0.383031,-0.61247,0.594625,-44.7335,1.48003,-28.05
389,0.366234,-0.365866,-0.562857,0.644365,-44.4903,-4.11057,-28.0505
390,0.388207,-0.340186,-0.517309,0.682613,-43.5252,-9.77198,-27.8857
391,0.408221,-0.311504,-0.475823,0.714082,-41.8718,-15.4672,-27.7758
392,0.428002,-0.282777,-0.423133,0.746867,-39.5573,-20.7614,-27.5435
393,0.455143,-0.240403,-0.400009,0.758317,-36.4763,-25.5799,-27.2757
394,0.468584,-0.218719,-0.332934,0.788509,-32.8867,-30.0444,-27.1482
395,0.479088,-0.183963,-0.276767,0.812424,-28.7483,-34.0966,-26.9374
396,0.488634,-0.15483,-0.225126,0.828603,-24.0933,-37.3257,-26.7719
397,0.497184,-0.117328,-0.185123,0.839507,-19.1005,-40.1513,-26.7709
398,0.507354,-0.0817664,-0.130095,0.847928,-13.6778,-42.4572,-26.7579
399,0.505368,-0.0525751,-0.0681843,0.858597,-8.14111,-43.8739,-26.7351
400,0.515628,-0.0174748,-0.0158097,0.856488,-2.38511,-44.6203,-26.6778
401,0.515212,0.026117,0.0224077,0.856372,3.53055,-44.5654,-26.6511
402,0.512522,0.0598359,0.0719815,0.853557,9.22715,-43.8329,-26.7757
403,0.510257,0.0892808,0.130431,0.845372,14.7238,-42.3085,-26.9736
404,0.503291,0.112094,0.195393,0.834239,20.1336,-40.2304,-27.0852
405,0.498653,0.148553,0.244947,0.818094,25.149,-37.3967,-27.0578
406,0.487635,0.198134,0.28155,0.8023,29.7611,-34.036,-27.2295
407,0.476762,0.237804,0.314415,0.785678,33.9013,-30.0721,-27.6025
408,0.45681,0.265826,0.372313,0.762918,37.58,-25.6637,-27.8677
409,0.441608,0.305221,0.415804,0.734118,40.6888,-20.8072,-28.2473
410,0.433413,0.325069,0.471058,0.696123,43.0905,-15.6661,-28.7805
411,0.40205,0.363087,0.494544,0.679669,44.7341,-10.1807,-29.0771
412,0.391231,0.387443,0.539674,0.63685,45.8741,-4.62775,-29.613
413,0.365163,0.426757,0.558576,0.61035,46.2273,0.972785,-29.981
414,0.339585,0.452522,0.598927,0.566738,45.9804,6.55302,-30.6419
415,0.316896,0.471978,0.624031,0.536096,44.9391,12.1445,-31.1393
416,0.286926,0.493249,0.659991,0.488662,43.2478,17.5507,-31.6215
417,0.25579,0.512926,0.681694,0.454721,40.8333,22.8713,-31.916
418,0.246861,0.516612,0.728346,0.376409,37.8021,27.7534,-32.357
419,0.215084,0.535981,0.745975,0.331638,34.1887,32.0833,-32.4795
420,0.182989,0.548333,0.763436,0.288117,30.0883,36.031,-32.7556
421,0.144803,0.557786,0.781099,0.240397,25.4693,39.5268,-32.9159
422,0.121246,0.567033,0.793397,0.185185,20.4118,42.3237,-33.0972
423,0.0976165,0.567588,0.808317,0.122227,15.093,44.4867,-33.1656
424,0.0605061,0.580237,0.80852,0.0771977,9.69583,45.7938,-32.96
425,0.0337031,0.581243,0.812751,0.0213498,4.13663,46.5443,-32.9211
426,-0.0129287,0.577076,0.816268,-0.0228543,-1.59279,46.682,-32.6539
427,-0.041395,0.576204,0.812164,-0.0816383,-7.43779,45.9424,-32.6723
428,-0.0746176,0.569374,0.808715,-0.127381,-12.9929,44.5629,-32.4065
429,-0.11403,0.558164,0.804486,-0.168085,-18.2671,42.6095,-32.2542
430,-0.130884,0.553622,0.78723,-0.237993,-23.3441,40.004,-32.2384
431,-0.17442,0.531051,0.783347,-0.2719,-28.179,36.724,-31.9966
432,-0.20584,0.521647,0.761471,-0.325078,-32.4622,32.8835,-31.9859
433,-0.233896,0.504108,0.741887,-0.375194,-36.3625,28.5463,-31.637
434,-0.268755,0.483512,0.723865,-0.412317,-39.6886,23.6647,-31.4843
435,-0.304364,0.469428,0.692145,-0.455998,-42.318,18.4458,-31.2944
436,-0.32326,0.448929,0.669088,-0.496274,-44.0934,13.0173,-31.0148
437,0.352255,-0.426721,-0.628304,0.546863,-45.4429,7.28868,-30.923
438,0.366086,-0.404039,-0.595102,0.590413,-45.9136,1.4831,-30.7328
439,0.396242,-0.376011,-0.550519,0.631298,-45.8763,-4.51318,-30.689
440,0.417711,-0.347764,-0.517026,0.661258,-44.8204,-10.2296,-30.5903
441,0.433079,-0.321786,-0.47506,0.695137,-43.057,-16.1344,-30.5252
442,0.460289,-0.285349,-0.430515,0.722057,-40.6779,-21.5616,-30.2128
443,0.470863,-0.262619,-0.368207,0.757458,-37.5915,-26.417,-30.2469
444,0.488445,-0.224764,-0.333981,0.774183,-33.7424,-31.0392,-29.9472
445,0.497751,-0.198593,-0.273795,0.798649,-29.4204,-35.1432,-29.7718
446,0.513669,-0.15002,-0.235799,0.811195,-24.611,-38.5963,-29.5536
447,0.523869,-0.119902,-0.184876,0.822804,-19.5194,-41.3266,-29.6365
448,0.526824,-0.0801037,-0.146791,0.833362,-13.9724,-43.5798,-29.532
449,0.527944,-0.047963,-0.0877946,0.843366,-8.30074,-45.098,-29.4644
450,0.534578,-0.0141418,-0.0238372,0.844665,-2.43075,-46.0258,-29.4423
451,0.539345,0.0288068,0.0234153,0.841266,3.6078,-45.9258,-29.5149
452,0.53972,0.0613279,0.0728486,0.836441,9.50957,-45.0689,-29.5662
453,0.533719,0.0899202,0.137751,0.829508,15.1552,-43.6816,-29.6084
454,0.532225,0.12112,0.20018,0.81363,20.6868,-41.4411,-29.6977
455,0.521448,0.165855,0.224189,0.806427,25.9109,-38.3956,-29.8065
456,0.50977,0.22314,0.248532,0.792827,30.5397,-35.041,-29.9115
457,0.503228,0.24228,0.311788,0.768668,34.7702,-31.008,-30.3847
458,0.489219,0.269874,0.364885,0.744776,38.5715,-26.4545,-30.7328
459,0.470938,0.311157,0.410972,0.715892,41.6352,-21.6615,-30.9663
460,0.454406,0.345272,0.449179,0.687415,44.0976,-16.3314,-31.3381
461,0.431947,0.373702,0.48844,0.659693,45.8855,-10.715,-31.9262
462,0.403897,0.417645,0.514398,0.630741,46.9464,-5.03754,-32.3799
463,0.376356,0.446986,0.541547,0.604389,47.3611,0.548352,-32.7571
464,0.349441,0.472278,0.580585,0.563707,47.0428,6.43605,-33.4767
465,0.32872,0.493356,0.609714,0.526111,46.0393,12.1307,-34.111
466,0.30548,0.508925,0.653039,0.470338,44.3853,17.7935,-34.7206
467,0.280295,0.525031,0.679039,0.429748,41.8389,23.1811,-34.9707
468,0.251296,0.540463,0.708176,0.378467,38.7278,28.2062,-35.2532
469,0.212127,0.555456,0.728627,0.339961,35.0491,32.7421,-35.4912
470,0.196316,0.564584,0.756981,0.263979,30.8068,36.8025,-35.8287
471,0.153546,0.580156,0.765389,0.232426,25.988,40.1563,-35.8977
472,0.132757,0.588253,0.778896,0.172207,20.9451,42.9671,-36.0735
473,0.104882,0.59705,0.787624,0.110366,15.4448,45.2672,-36.1079
474,0.0714202,0.603275,0.791986,0.060964,9.76915,46.5507,-35.8935
475,0.036677,0.606774,0.793887,0.0149169,4.00904,47.3605,-35.7152
476,-0.0213994,0.60766,0.793786,-0.0139742,-1.80445,47.4599,-35.481
477,-0.0516773,0.600328,0.794734,-0.0730277,-7.59545,46.793,-35.5012
478,-0.0728414,0.593258,0.791503,-0.127523,-13.2589,45.4728,-35.3649
479,-0.107282,0.583127,0.785281,-0.17829,-18.7475,43.5168,-35.2676
480,-0.146439,0.572745,0.774887,-0.22376,-24.0597,40.8446,-35.1255
481,-0.180867,0.554014,0.764862,-0.274484,-28.7083,37.5291,-34.8758
482,-0.219392,0.542953,0.749928,-0.307697,-33.2097,33.6231,-34.7903
483,-0.246456,0.533064,0.720826,-0.368119,-37.3135,29.1814,-34.5506
484,-0.275669,0.512372,0.697357,-0.418538,-40.5081,24.2008,-34.2921
485,-0.307752,0.497302,0.666579,-0.462224,-43.2682,18.8024,-34.0901
486,-0.333877,0.476358,0.646152,-0.494061,-45.0759,13.2626,-33.9159
487,0.369682,-0.447432,-0.619841,0.528144,-46.4284,7.35287,-33.6843
488,0.404081,-0.407908,-0.594579,0.562855,-47.0243,1.4457,-33.5185
489,0.421257,-0.383464,-0.551729,0.609173,-47.065,-4.64592,-33.4951
490,0.443508,-0.364081,-0.50749,0.642806,-46.0281,-10.6715,-33.3955
491,0.455938,-0.339615,-0.456393,0.684462,-44.1299,-16.5268,-33.3221
492,0.481419,-0.301744,-0.415258,0.710455,-41.6879,-22.0044,-33.1499
493,0.487365,-0.280951,-0.344111,0.751751,-38.4107,-27.1736,-33.0454
494,0.5101,-0.236383,-0.322588,0.761484,-34.522,-31.9279,-32.7834
495,0.522954,-0.206629,-0.268947,0.781979,-30.1503,-36.1236,-32.5838
496,0.53744,-0.167324,-0.231638,0.793414,-25.3442,-39.6975,-32.4872
497,0.542511,-0.140481,-0.164343,0.81175,-19.9639,-42.5256,-32.4604
498,0.548677,-0.0932391,-0.131003,0.820426,-14.4778,-44.657,-32.1483
499,0.551877,-0.0492071,-0.0863049,0.827986,-8.63861,-46.3413,-32.2409
